,Test,Die,VDD (V),,Freq (GHz),Comp. level (dB),Pin_comp(dBm),Pout_comp (dBm),Linear Gain,Id (mA),,,,,,,,,,,,,,,,
693862,PDB2,L26,5,#,12,3,-0.16,15.49,18.66,61.55,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,0.5,1,1.03,16.46,16.42,65.651,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,2,1,-0.16,15.73,16.9,64.169,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,6,1,-0.01,15.65,16.67,63.85,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,8,1,-0.64,15.34,16.98,61.862,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,12,1,-4.78,12.91,18.69,60.078,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,0.5,3,4.83,18.26,16.42,69.568,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,2,3,3.59,17.49,16.9,68.893,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,6,3,3.89,17.56,16.67,68.29,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,8,3,3.57,17.56,16.98,64.641,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L27,5,#,12,3,-0.16,15.52,18.69,61.854,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,0.5,1,1.03,16.44,16.4,65.155,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,2,1,-0.17,15.71,16.89,63.66,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,6,1,-0.02,15.62,16.65,63.249,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,8,1,-0.71,15.26,16.98,61.21,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,12,1,-4.86,12.84,18.7,59.455,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,0.5,3,4.84,18.24,16.4,69.142,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,2,3,3.59,17.48,16.89,68.563,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,6,3,3.89,17.55,16.65,67.779,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,8,3,3.54,17.53,16.98,64.019,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L28,5,#,12,3,-0.26,15.44,18.7,61.343,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,0.5,1,0.98,16.42,16.43,65.176,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,2,1,-0.16,15.75,16.91,63.758,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,6,1,0,15.67,16.68,63.411,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,8,1,-0.6,15.39,17,61.409,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,12,1,-4.75,12.95,18.71,59.578,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,0.5,3,4.8,18.23,16.43,69.182,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,2,3,3.57,17.49,16.91,68.609,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,6,3,3.86,17.54,16.68,67.848,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,8,3,3.54,17.54,17,64.184,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L29,5,#,12,3,-0.19,15.52,18.71,61.448,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,0.5,1,1.06,16.47,16.41,65.8,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,2,1,-0.11,15.79,16.9,64.41,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,6,1,0.03,15.71,16.67,64.066,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,8,1,-0.59,15.4,17,62.088,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,12,1,-4.76,12.94,18.7,60.315,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,0.5,3,4.85,18.27,16.41,69.62,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,2,3,3.61,17.52,16.9,69.081,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,6,3,3.92,17.59,16.67,68.316,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,8,3,3.59,17.59,17,64.637,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L30,5,#,12,3,-0.14,15.56,18.7,61.961,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,0.5,1,1.02,16.44,16.42,65.395,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,2,1,-0.11,15.78,16.89,64.024,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,6,1,0.02,15.72,16.69,63.645,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,8,1,-0.58,15.4,16.99,61.634,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,12,1,-4.72,12.99,18.72,59.798,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,0.5,3,4.84,18.26,16.42,69.442,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,2,3,3.62,17.52,16.89,68.998,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,6,3,3.88,17.58,16.69,68.148,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,8,3,3.57,17.57,16.99,64.483,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L35,5,#,12,3,-0.21,15.5,18.72,61.645,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,0.5,1,1.06,16.45,16.39,65.452,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,2,1,-0.1,15.76,16.86,64.128,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,6,1,0.03,15.71,16.67,63.758,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,8,1,-0.59,15.36,16.96,61.738,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,12,1,-4.73,12.96,18.7,59.902,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,0.5,3,4.87,18.27,16.39,69.521,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,2,3,3.64,17.5,16.86,69.024,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,6,3,3.92,17.59,16.67,68.143,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,8,3,3.6,17.57,16.96,64.55,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L36,5,#,12,3,-0.11,15.58,18.7,61.748,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,0.5,1,1.13,16.49,16.36,65.606,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,2,1,0.02,15.85,16.83,64.203,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,6,1,0.13,15.8,16.66,63.75,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,8,1,-0.41,15.53,16.95,61.737,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,12,1,-4.58,13.11,18.7,59.793,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,0.5,3,4.95,18.31,16.36,69.793,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,2,3,3.74,17.57,16.83,69.343,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,6,3,3.97,17.64,16.66,68.295,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,8,3,3.67,17.63,16.95,64.749,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L37,5,#,12,3,-0.02,15.67,18.7,61.98,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,0.5,1,1.19,16.49,16.3,65.722,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,2,1,0.09,15.82,16.72,64.591,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,6,1,0.17,15.7,16.52,64.126,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,8,1,-0.11,15.59,16.71,62.225,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,12,1,-4.69,13.06,18.75,60.157,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,0.5,3,5.01,18.31,16.3,69.545,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,2,3,3.82,17.55,16.72,69.477,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,6,3,4.06,17.58,16.52,68.542,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,8,3,3.93,17.64,16.71,65.016,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L38,5,#,12,3,-0.2,15.55,18.75,61.998,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,0.5,1,1.17,16.51,16.34,65.701,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,2,1,0.05,15.82,16.76,64.49,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,6,1,0.11,15.69,16.58,64.053,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,8,1,-0.17,15.55,16.73,62.111,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,12,1,-4.65,13.03,18.69,60.083,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,0.5,3,4.96,18.31,16.34,69.464,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,2,3,3.76,17.52,16.76,69.39,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,6,3,3.97,17.55,16.58,68.557,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,8,3,3.89,17.62,16.73,65.036,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L39,5,#,12,3,-0.1,15.58,18.69,62.119,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,0.5,1,1.09,16.38,16.29,65.397,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,2,1,0.01,15.74,16.73,64.182,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,6,1,0.13,15.65,16.52,63.807,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,8,1,-0.39,15.42,16.82,61.866,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,12,1,-4.62,12.93,18.55,59.884,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,0.5,3,4.91,18.2,16.29,69.242,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,2,3,3.73,17.46,16.73,68.927,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,6,3,4,17.52,16.52,68.092,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,8,3,3.71,17.54,16.82,64.621,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L40,5,#,12,3,-0.01,15.53,18.55,61.729,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,0.5,1,0.83,16.18,16.35,64.479,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,2,1,-0.2,15.59,16.79,63.468,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,6,1,-0.05,15.55,16.6,63.15,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,8,1,-0.64,15.28,16.93,61.316,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,12,1,-4.82,12.87,18.7,59.683,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,0.5,3,4.65,18,16.35,67.844,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,2,3,3.47,17.26,16.79,67.668,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,6,3,3.76,17.37,16.6,67.091,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,8,3,3.45,17.39,16.93,63.694,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L45,5,#,12,3,-0.26,15.43,18.7,61.202,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,0.5,1,1.01,16.36,16.34,64.699,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,2,1,-0.09,15.69,16.78,63.489,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,6,1,0.04,15.64,16.6,63.085,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,8,1,-0.53,15.39,16.93,61.194,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,12,1,-4.7,12.99,18.7,59.371,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,0.5,3,4.8,18.14,16.34,68.497,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,2,3,3.59,17.38,16.78,68.176,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,6,3,3.87,17.47,16.6,67.392,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,8,3,3.55,17.49,16.93,63.908,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L46,5,#,12,3,-0.12,15.57,18.7,61.174,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,0.5,1,0.9,16.28,16.38,64.962,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,2,1,-0.18,15.63,16.82,63.793,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,6,1,-0.09,15.47,16.56,63.447,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,8,1,-0.77,15.15,16.93,61.588,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,12,1,-4.21,13.21,18.42,60.161,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,0.5,3,4.72,18.1,16.38,68.59,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,2,3,3.51,17.33,16.82,68.196,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,6,3,3.81,17.37,16.56,67.583,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,8,3,3.49,17.42,16.93,64.264,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L47,5,#,12,3,0.42,15.84,18.42,62.014,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,0.5,1,0.97,16.31,16.34,64.908,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,2,1,-0.2,15.61,16.82,63.717,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,6,1,-0.02,15.61,16.63,63.414,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,8,1,-0.63,15.33,16.97,61.515,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,12,1,-4.84,12.9,18.75,59.769,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,0.5,3,4.75,18.1,16.34,68.41,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,2,3,3.52,17.34,16.82,68.165,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,6,3,3.79,17.43,16.63,67.421,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,8,3,3.48,17.45,16.97,64.037,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L48,5,#,12,3,-0.25,15.49,18.75,61.419,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,0.5,1,0.88,16.29,16.41,64.899,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,2,1,-0.21,15.66,16.87,63.802,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,6,1,-0.05,15.63,16.68,63.477,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,8,1,-0.68,15.34,17.02,61.58,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,12,1,-4.89,12.91,18.81,59.941,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,0.5,3,4.68,18.09,16.41,68.363,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,2,3,3.48,17.35,16.87,68.155,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,6,3,3.75,17.44,16.68,67.425,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,8,3,3.43,17.46,17.02,64.027,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L49,5,#,12,3,-0.33,15.48,18.81,61.606,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,0.5,1,0.93,16.31,16.38,65.114,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,2,1,-0.2,15.64,16.84,63.973,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,6,1,-0.1,15.56,16.67,63.617,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,8,1,-0.54,15.4,16.95,61.923,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,12,1,-4.8,12.88,18.68,60.155,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,0.5,3,4.73,18.11,16.38,68.592,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,2,3,3.51,17.35,16.84,68.36,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,6,3,3.67,17.35,16.67,67.572,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,8,3,3.52,17.47,16.95,64.357,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L50,5,#,12,3,-0.15,15.53,18.68,61.817,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,0.5,1,1.56,17.01,16.45,67.226,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,2,1,0.26,16.13,16.87,65.433,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,6,1,0.28,15.9,16.61,64.725,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,8,1,-0.56,15.42,16.99,62.435,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,12,1,-3.55,13.73,18.29,61.168,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,0.5,3,5.43,18.88,16.45,72.17,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,2,3,4.17,18.04,16.87,71.715,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,6,3,4.25,17.87,16.61,69.934,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,8,3,3.78,17.77,16.99,65.456,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R10,5,#,12,3,1.04,16.33,18.29,64.768,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,0.5,1,1.26,16.84,16.57,66.192,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,2,1,0.04,16.02,16.98,64.684,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,6,1,0.02,15.74,16.72,63.981,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,8,1,-0.64,15.36,17,62.067,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,12,1,-4.31,13.23,18.55,60.375,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,0.5,3,5.11,18.69,16.57,70.652,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,2,3,3.83,17.81,16.98,70.244,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,6,3,4,17.72,16.72,68.824,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,8,3,3.66,17.67,17,65.358,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R15,5,#,12,3,0.26,15.81,18.55,63.046,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,0.5,1,1.32,16.87,16.55,66.611,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,2,1,0.09,16.03,16.94,65.183,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,6,1,0.15,15.78,16.63,64.599,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,8,1,-0.48,15.46,16.95,62.708,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,12,1,-3.81,13.55,18.37,61.23,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,0.5,3,5.13,18.68,16.55,70.832,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,2,3,3.86,17.81,16.94,70.484,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,6,3,4.07,17.71,16.63,69.164,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,8,3,3.71,17.66,16.95,65.599,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R16,5,#,12,3,0.76,16.13,18.37,64.096,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,0.5,1,1.22,16.81,16.59,65.856,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,2,1,-0.07,15.91,16.99,64.252,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,6,1,0,15.71,16.7,63.643,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,8,1,-0.91,15.18,17.09,61.527,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,12,1,-3.9,13.49,18.4,60.329,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,0.5,3,5.04,18.63,16.59,70.129,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,2,3,3.72,17.72,16.99,69.684,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,6,3,3.92,17.63,16.7,68.253,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
